x y z radius WUSRNA WUSNuc_WS WUSCyto CLV3Sig1 CLV3_Peptide StochasticTimeOverFlow CLV3Sig2 MarkerOverFlow Monomer Dimer MonomerMarker DimerMarker ckReceptor ckLigand ckComplex WExport neighbors?
4.53104 -0.626299 4.46143 0.840288 0 2.42433 12.1198 0 0.300191 0 0 0 0 0 0 0 0 26.4499 0 0 13
0.067155 -6.82011 6.41013 0.716661 0 0.332642 1.65792 0 0.250864 0 0 0 0 0 0 0 0 27.6568 0 0 7
4.4016 0.536595 4.21203 0.733944 0 1.80052 9.00176 0 0.250265 0 0 0 1 0 0 0 0 26.5607 0 0 12
1.538 -5.30924 3.79887 0.808229 0 0.48609 2.43035 0 0.164835 0 0 0 0 0 0 0 0 27.4642 0 0 12
0.363914 -7.19409 5.42937 0.759673 0 0.223195 1.11414 0 0.178951 0 0 0 0 0 0 0 0 27.8355 0 0 10
-6.01923 -0.25761 1.80197 0.772561 0 0.0971904 0.485945 0 0.0661463 0 0 0 0 0 0 0 0 28.0297 0 0 13
0.749216 2.47682 4.23609 0.758693 0 29.1763 37.4958 0 0.428651 0 0 0 1 0 0 0 5 24.2004 25 0 12
5.16093 -0.252468 7.57982 0.882599 0 2.17012 10.58 0 0.715497 0 0 0 0 0 0 0 0 26.8569 0 0 9
2.48361 8.47969 2.74119 0.750683 0 0.0225519 0.112742 0 0.0484163 0 0 0 0 0 0 0 0 28.4245 0 0 7
6.99962 2.52562 3.63205 0.753696 0 0.0814139 0.406914 0 0.0815108 0 0 0 0 0 0 0 0 28.154 0 0 12
2.32896 8.00011 3.80164 0.874236 0 0.0544878 0.27236 0 0.0722626 0 0 0 0 0 0 0 0 28.2601 0 0 10
-2.88059 4.05011 7.7528 0.812976 0 2.29644 11.1358 0 0.792182 0 0 0 0 0 0 0 0 26.8389 0 0 9
-4.40461 3.25406 3.30702 0.721638 0 0.356403 1.78201 0 0.125294 0 0 0 0 0 0 0 0 27.5657 0 0 9
4.53798 3.49803 3.01412 0.757105 0 0.232256 1.16124 0 0.106726 0 0 0 0 0 0 0 0 27.7093 0 0 11
-1.44043 7.76157 0.745905 0.74128 0 0.0144732 0.072359 0 0.0367423 0 0 0 0 0 0 0 0 28.4918 0 0 6
8.1896 -3.10617 2.35344 0.730485 0 0.0211544 0.105757 0 0.0445233 0 0 0 0 0 0 0 0 28.4357 0 0 10
-5.69676 1.0326 2.16401 0.739217 0 0.126066 0.630324 0 0.073393 0 0 0 0 0 0 0 0 27.9501 0 0 11
-0.21072 -6.07155 3.77061 0.752571 0 0.238202 1.19096 0 0.130112 0 0 0 0 0 0 0 0 27.8047 0 0 11
1.40132 -2.30767 4.53634 0.85816 0 32.3257 41.0173 0 0.490321 0 0 0 1 0 0 0 5 24.2947 25 0 14
-3.62462 -1.36832 3.26699 0.841596 0 1.36618 6.8306 0 0.194692 0 0 0 0 0 0 0 0 26.5142 0 0 13
